ID	x	y	z	cluster
human3_lib3.final_cell_0358	11.905748	11.466216	-3.821201	1.000000
human3_lib3.final_cell_0359	9.479611	-7.988225	2.600830	1.000000
human3_lib3.final_cell_0360	6.427294	6.837427	6.837712	1.000000
human3_lib3.final_cell_0361	-28.294234	-10.378194	16.829615	3.000000
human3_lib3.final_cell_0362	10.110344	8.079741	-8.145541	1.000000
human3_lib3.final_cell_0363	-2.735476	4.757607	-22.310275	3.000000
human3_lib3.final_cell_0364	12.588949	-8.104310	2.360492	1.000000
human3_lib3.final_cell_0365	14.343376	7.496338	-4.901380	1.000000
human3_lib3.final_cell_0366	-10.209335	-4.334003	6.118672	3.000000
human3_lib3.final_cell_0367	11.304421	-9.349229	-2.956570	1.000000
human3_lib3.final_cell_0368	4.172626	2.799976	3.579038	1.000000
human3_lib3.final_cell_0369	11.159132	8.324165	-5.894773	1.000000
human3_lib3.final_cell_0370	7.877316	2.673861	8.230252	1.000000
human3_lib3.final_cell_0371	7.840386	-4.448343	-4.162356	1.000000
human3_lib3.final_cell_0372	8.537007	6.192150	2.938287	1.000000
human3_lib3.final_cell_0373	-3.809935	19.720019	-7.254206	1.000000
human3_lib3.final_cell_0374	5.712571	4.095507	4.375281	1.000000
human3_lib3.final_cell_0375	-10.460497	-0.906613	-0.437345	2.000000
human3_lib3.final_cell_0376	11.862534	4.319168	9.281875	1.000000
human3_lib3.final_cell_0377	13.153512	-10.761493	3.539866	1.000000
human3_lib3.final_cell_0378	7.348772	12.662774	-10.631838	1.000000
human3_lib3.final_cell_0379	9.066837	8.351150	-6.949328	1.000000
human3_lib3.final_cell_0380	9.311066	-3.597666	4.761318	1.000000
human3_lib3.final_cell_0381	12.315508	6.911853	-4.914217	1.000000
human3_lib3.final_cell_0382	-5.552296	-1.167050	2.997238	3.000000
human3_lib3.final_cell_0383	-2.723169	-9.745686	10.284096	1.000000
human3_lib3.final_cell_0384	-2.835279	7.015060	5.212613	1.000000
human3_lib3.final_cell_0385	-19.981622	-7.849167	3.199412	3.000000
human3_lib3.final_cell_0386	2.222966	7.646692	-5.610991	1.000000
human3_lib3.final_cell_0387	10.082244	-14.508154	2.709495	1.000000
human3_lib3.final_cell_0388	-5.227627	-2.431191	-0.281302	3.000000
human3_lib3.final_cell_0389	15.463574	-9.473552	1.555635	1.000000
human3_lib3.final_cell_0390	14.008348	9.224999	2.480187	1.000000
human3_lib3.final_cell_0391	8.327233	-11.565271	-1.918741	1.000000
human3_lib3.final_cell_0392	-12.123436	5.829476	-4.601259	3.000000
human3_lib3.final_cell_0393	3.111189	-27.620558	6.235161	3.000000
human3_lib3.final_cell_0394	10.500197	7.193968	-1.116794	1.000000
human3_lib3.final_cell_0395	16.160447	-14.220584	-2.458888	1.000000
human3_lib3.final_cell_0396	-28.291213	5.096331	4.718154	3.000000
human3_lib3.final_cell_0397	-5.066684	1.239683	8.446141	1.000000
human3_lib3.final_cell_0398	13.340001	10.215913	-6.011942	1.000000
human3_lib3.final_cell_0399	-3.576706	13.999937	-3.641722	1.000000
human3_lib3.final_cell_0400	6.764185	5.466019	7.974305	1.000000
human3_lib3.final_cell_0401	12.158894	-12.228722	-1.136663	1.000000
human3_lib3.final_cell_0402	-13.795573	-0.549719	4.535990	3.000000
human3_lib3.final_cell_0403	7.690346	1.498251	6.856050	1.000000
human3_lib3.final_cell_0404	-5.948115	10.049571	-1.939748	1.000000
human3_lib3.final_cell_0405	12.806966	9.087863	-1.146295	1.000000
human3_lib3.final_cell_0406	-12.034612	-11.728577	8.801037	3.000000
human3_lib3.final_cell_0407	-10.821493	-7.496058	-4.361462	3.000000
human3_lib3.final_cell_0408	9.544417	-2.752119	3.800335	1.000000
human3_lib3.final_cell_0409	-9.207577	1.522685	-7.065638	3.000000
human3_lib3.final_cell_0410	-7.099019	-2.009514	9.350710	1.000000
human3_lib3.final_cell_0411	12.063103	-6.118081	-2.350631	1.000000
human3_lib3.final_cell_0412	8.039067	-7.284576	-5.406057	1.000000
human3_lib3.final_cell_0413	-14.187507	-6.672634	-5.325903	4.000000
human3_lib3.final_cell_0414	20.280620	-12.145740	1.788473	1.000000
human3_lib3.final_cell_0415	-17.272317	-6.336612	-14.755944	3.000000
human3_lib3.final_cell_0416	17.126551	-10.889363	-6.347312	1.000000
human3_lib3.final_cell_0417	-7.779158	6.154101	-6.823863	3.000000
human3_lib3.final_cell_0418	0.834554	-3.352003	0.648754	1.000000
human3_lib3.final_cell_0419	11.307147	-2.588072	-2.470384	1.000000
human3_lib3.final_cell_0420	-4.468889	-4.202263	-5.702672	3.000000
human3_lib3.final_cell_0421	5.439830	8.046866	8.213313	1.000000
human3_lib3.final_cell_0422	14.143142	-4.249038	7.783804	1.000000
human3_lib3.final_cell_0423	9.361961	7.639902	-7.201839	1.000000
human3_lib3.final_cell_0424	12.687836	12.794994	-4.101977	1.000000
human3_lib3.final_cell_0425	13.731751	15.897472	-3.783440	1.000000
human3_lib3.final_cell_0426	3.098176	0.652816	12.762335	1.000000
human3_lib3.final_cell_0427	3.216096	6.559085	9.645216	1.000000
human3_lib3.final_cell_0428	14.872343	-11.757778	-0.567095	1.000000
human3_lib3.final_cell_0429	10.654356	-5.206580	3.511726	1.000000
human3_lib3.final_cell_0430	11.526526	10.108361	-7.979741	1.000000
human3_lib3.final_cell_0431	4.851162	9.780451	6.566288	1.000000
human3_lib3.final_cell_0432	12.450881	-8.842122	1.552307	1.000000
human3_lib3.final_cell_0433	-9.981262	-0.169020	4.929272	2.000000
human3_lib3.final_cell_0434	2.284785	1.732300	10.369446	1.000000
human3_lib3.final_cell_0435	17.873328	-8.924526	3.618007	1.000000
human3_lib3.final_cell_0436	0.738407	1.195156	9.083840	1.000000
human3_lib3.final_cell_0437	-8.726807	1.836136	-1.133937	3.000000
human3_lib3.final_cell_0438	-8.695905	-0.848241	0.973485	2.000000
human3_lib3.final_cell_0439	14.302261	4.626016	4.166472	1.000000
human3_lib3.final_cell_0440	17.309991	16.621099	-13.711938	3.000000
human3_lib3.final_cell_0441	-4.136833	2.518639	-1.164411	3.000000
human3_lib3.final_cell_0442	-8.587050	5.070904	1.671166	6.000000
human3_lib3.final_cell_0443	10.874190	12.270263	-8.580192	1.000000
human3_lib3.final_cell_0444	10.859420	0.588565	0.829629	1.000000
human3_lib3.final_cell_0445	13.474076	1.143778	2.102799	1.000000
human3_lib3.final_cell_0446	11.249578	12.943909	-6.281109	1.000000
human3_lib3.final_cell_0447	9.912494	-9.610082	-0.481305	2.000000
human3_lib3.final_cell_0448	1.710574	5.409409	10.215068	1.000000
human3_lib3.final_cell_0449	-5.340366	-5.271810	0.158372	3.000000
human3_lib3.final_cell_0450	11.386733	7.481564	-3.922804	1.000000
human3_lib3.final_cell_0451	2.101843	4.408290	4.321762	1.000000
human3_lib3.final_cell_0452	2.968491	-2.060657	12.976160	1.000000
human3_lib3.final_cell_0453	8.386593	-24.918855	-10.910036	3.000000
human3_lib3.final_cell_0454	-10.060356	1.091441	-5.398827	3.000000
human3_lib3.final_cell_0455	5.790537	9.020650	10.138171	1.000000
human3_lib3.final_cell_0456	-0.724606	5.170294	9.490811	1.000000
human3_lib3.final_cell_0457	6.787893	11.560920	-12.207066	1.000000
human3_lib3.final_cell_0458	-0.743707	1.854089	6.778992	1.000000
human3_lib3.final_cell_0459	-4.711500	-1.912338	-1.331930	3.000000
human3_lib3.final_cell_0460	5.409654	14.982852	0.727425	1.000000
human3_lib3.final_cell_0461	-6.431003	-4.167482	-4.912439	3.000000
human3_lib3.final_cell_0462	5.917066	2.370335	-15.928614	1.000000
human3_lib3.final_cell_0463	8.068593	-0.412596	8.494901	1.000000
human3_lib3.final_cell_0464	11.311288	-8.097307	0.857276	1.000000
human3_lib3.final_cell_0465	11.163973	-10.161253	2.313533	1.000000
human3_lib3.final_cell_0466	18.621754	-6.285384	-0.769378	1.000000
human3_lib3.final_cell_0467	-19.346305	6.867078	-10.908231	3.000000
human3_lib3.final_cell_0468	10.664620	-1.307919	7.259840	1.000000
human3_lib3.final_cell_0469	4.639176	1.586434	0.210875	1.000000
human3_lib3.final_cell_0470	7.460832	2.092195	15.790528	1.000000
human3_lib3.final_cell_0471	-11.242053	2.586291	-1.124610	3.000000
human3_lib3.final_cell_0472	2.826223	7.297990	7.665585	1.000000
human3_lib3.final_cell_0473	-4.690011	-8.263930	-10.009295	3.000000
human3_lib3.final_cell_0474	11.213650	8.090354	-5.787832	1.000000
human3_lib3.final_cell_0475	11.406712	-4.529025	0.953042	1.000000
human3_lib3.final_cell_0476	9.094466	-8.314287	0.939449	1.000000
human3_lib3.final_cell_0477	9.516478	10.569301	-11.988327	1.000000
human3_lib3.final_cell_0478	5.870172	24.314463	43.895149	3.000000
human3_lib3.final_cell_0479	8.479855	6.005640	10.600437	1.000000
human3_lib3.final_cell_0480	13.002917	9.849140	10.698721	1.000000
human3_lib3.final_cell_0481	-2.715069	-7.244804	-1.536386	1.000000
human3_lib3.final_cell_0482	-3.980955	0.621416	6.480495	1.000000
human3_lib3.final_cell_0483	-12.235162	-4.961165	9.634554	3.000000
human3_lib3.final_cell_0484	9.308020	4.084156	14.164166	1.000000
human3_lib3.final_cell_0485	16.336067	12.672307	-9.996103	1.000000
human3_lib3.final_cell_0486	9.636427	3.254155	-8.949882	1.000000
human3_lib3.final_cell_0487	16.206906	0.826141	-1.043914	1.000000
human3_lib3.final_cell_0488	15.880554	10.057919	-0.406137	1.000000
human3_lib3.final_cell_0489	9.757769	-14.237107	5.130338	1.000000
human3_lib3.final_cell_0490	0.938225	-9.685284	9.259888	3.000000
human3_lib3.final_cell_0491	-10.366394	4.135609	-4.491262	3.000000
human3_lib3.final_cell_0492	11.851457	13.015945	-19.192853	1.000000
human3_lib3.final_cell_0493	11.348934	-5.731729	-0.245886	1.000000
human3_lib3.final_cell_0494	11.275963	8.424496	-5.999302	1.000000
human3_lib3.final_cell_0495	-13.746134	19.571267	7.374500	3.000000
human3_lib3.final_cell_0496	-11.108463	3.903050	-0.254921	3.000000
human3_lib3.final_cell_0497	-4.443371	4.321352	0.738465	1.000000
human3_lib3.final_cell_0498	4.108608	12.540403	7.040716	1.000000
human3_lib3.final_cell_0499	9.543668	3.151870	4.366519	1.000000
human3_lib3.final_cell_0500	-9.339921	9.431386	5.389916	1.000000
human3_lib3.final_cell_0501	10.379327	-5.617741	-2.661454	1.000000
human3_lib3.final_cell_0502	1.605169	-0.203685	-0.226145	1.000000
human3_lib3.final_cell_0503	8.124284	-15.762909	-1.378977	1.000000
human3_lib3.final_cell_0504	16.687850	-7.209082	0.539299	1.000000
human3_lib3.final_cell_0505	9.467454	11.677375	-1.371987	1.000000
human3_lib3.final_cell_0506	-4.253138	-2.500539	10.885265	1.000000
human3_lib3.final_cell_0507	8.725650	-6.775573	2.343857	1.000000
human3_lib3.final_cell_0508	12.229659	9.564516	-8.101977	1.000000
human3_lib3.final_cell_0509	16.645799	12.045143	-7.577841	1.000000
human3_lib3.final_cell_0510	-6.762265	4.773555	13.379994	1.000000
human3_lib3.final_cell_0511	10.633250	9.749859	-5.480757	1.000000
human3_lib3.final_cell_0512	-9.072659	11.591334	-0.944893	1.000000
human3_lib3.final_cell_0513	-6.508612	11.923417	-13.898991	1.000000
human3_lib3.final_cell_0514	12.577484	-11.017229	-1.288243	1.000000
human3_lib3.final_cell_0515	0.870223	-7.996118	8.504435	1.000000
human3_lib3.final_cell_0516	-8.520225	0.816754	0.731457	6.000000
human3_lib3.final_cell_0517	-9.824684	-4.574529	0.655083	2.000000
human3_lib3.final_cell_0518	-8.111277	-0.012815	0.184836	6.000000
human3_lib3.final_cell_0519	-8.207976	-0.457558	2.371603	6.000000
human3_lib3.final_cell_0520	2.772298	23.753940	-10.860609	1.000000
human3_lib3.final_cell_0521	-11.951949	-6.147212	5.888487	3.000000
human3_lib3.final_cell_0522	-5.829225	0.704576	-0.259654	3.000000
human3_lib3.final_cell_0523	-7.178617	0.627680	0.544875	6.000000
human3_lib3.final_cell_0524	-5.916914	-11.581929	-0.256954	3.000000
human3_lib3.final_cell_0525	-13.480957	10.012212	2.955817	3.000000
human3_lib3.final_cell_0526	5.377716	-9.194508	11.999053	1.000000
human3_lib3.final_cell_0527	11.789495	-13.950318	0.509362	1.000000
human3_lib3.final_cell_0528	14.370564	18.161308	-13.660410	3.000000
human3_lib3.final_cell_0529	11.064809	-11.894278	16.274519	1.000000
human3_lib3.final_cell_0530	-9.563248	-1.108232	2.992433	6.000000
human3_lib3.final_cell_0531	8.157650	2.913923	1.592690	1.000000
human3_lib3.final_cell_0532	10.231745	8.138554	-4.010480	1.000000
human3_lib3.final_cell_0533	-4.304292	9.223282	11.839190	1.000000
human3_lib3.final_cell_0534	9.259994	-11.530270	-0.781868	1.000000
human3_lib3.final_cell_0535	-5.615404	-5.202398	10.266402	1.000000
human3_lib3.final_cell_0536	3.721703	3.321953	-21.565539	3.000000
human3_lib3.final_cell_0537	-19.878186	-2.037159	-8.530199	3.000000
human3_lib3.final_cell_0538	15.342144	7.013532	8.442419	1.000000
human3_lib3.final_cell_0539	9.121840	11.605651	-9.346810	1.000000
human3_lib3.final_cell_0540	-12.357291	12.222199	-0.886539	3.000000
human3_lib3.final_cell_0541	11.488617	9.775239	-3.629512	3.000000
human3_lib3.final_cell_0542	9.664057	-7.530690	3.641411	1.000000
human3_lib3.final_cell_0543	7.033645	9.878130	4.261030	1.000000
human3_lib3.final_cell_0544	-0.718912	4.262948	4.520034	1.000000
human3_lib3.final_cell_0545	13.906286	10.867093	-2.702905	1.000000
human3_lib3.final_cell_0546	-10.007552	-0.524155	-3.177774	3.000000
human3_lib3.final_cell_0547	-12.378238	11.533983	-11.021972	3.000000
human3_lib3.final_cell_0548	7.690621	7.486269	9.266927	1.000000
human3_lib3.final_cell_0549	7.975247	1.608874	4.312747	1.000000
human3_lib3.final_cell_0550	7.191935	12.749559	-1.977787	1.000000
human3_lib3.final_cell_0551	22.710312	14.902332	-12.052130	3.000000
human3_lib3.final_cell_0552	5.201178	8.592562	-8.596895	1.000000
human3_lib3.final_cell_0553	9.976518	-10.368342	0.889325	1.000000
human3_lib3.final_cell_0554	-8.532934	-0.173652	-0.680844	6.000000
human3_lib3.final_cell_0555	10.699831	0.649999	7.889720	1.000000
human3_lib3.final_cell_0556	14.627521	5.747540	-7.287798	1.000000
human3_lib3.final_cell_0557	2.812303	2.271982	5.279568	1.000000
human3_lib3.final_cell_0558	-9.551650	2.037809	-2.385928	3.000000
human3_lib3.final_cell_0559	5.229740	7.456377	6.951513	1.000000
human3_lib3.final_cell_0560	-20.733108	-4.635197	-12.863698	3.000000
human3_lib3.final_cell_0561	6.413247	8.050901	9.044180	1.000000
human3_lib3.final_cell_0562	-14.954076	3.485246	27.614087	1.000000
human3_lib3.final_cell_0563	7.274682	4.063394	-7.193085	1.000000
human3_lib3.final_cell_0564	-9.052272	-2.859275	-6.030554	6.000000
human3_lib3.final_cell_0565	9.878121	12.527185	-5.948953	1.000000
human3_lib3.final_cell_0566	3.920452	-1.430386	15.519577	1.000000
human3_lib3.final_cell_0567	15.474764	6.397066	-1.738812	1.000000
human3_lib3.final_cell_0568	-5.647360	-0.335129	10.647105	1.000000
human3_lib3.final_cell_0569	-0.064903	7.491966	-2.256289	1.000000
human3_lib3.final_cell_0570	-10.864445	17.172917	0.580160	3.000000
human3_lib3.final_cell_0571	14.121123	4.229448	7.449619	1.000000
human3_lib3.final_cell_0572	11.214512	7.840784	-6.693352	1.000000
human3_lib3.final_cell_0573	17.466472	14.328845	-11.272083	1.000000
human3_lib3.final_cell_0574	13.873756	-15.166124	3.412041	1.000000
human3_lib3.final_cell_0575	-10.736853	10.915290	2.856154	1.000000
human3_lib3.final_cell_0576	-6.717687	0.821040	2.725330	3.000000
human3_lib3.final_cell_0577	10.084689	10.844530	-5.823447	1.000000
human3_lib3.final_cell_0578	12.486958	9.742187	-5.455945	1.000000
human3_lib3.final_cell_0579	8.639579	-11.070651	1.940544	1.000000
human3_lib3.final_cell_0580	-2.252875	5.480899	12.484761	1.000000
human3_lib3.final_cell_0581	-16.610034	5.917484	-2.087028	6.000000
human3_lib3.final_cell_0582	11.726613	10.929197	0.805332	1.000000
human3_lib3.final_cell_0583	14.882875	-5.837840	3.107325	1.000000
human3_lib3.final_cell_0584	5.718409	5.914821	5.217320	1.000000
human3_lib3.final_cell_0585	1.296716	1.291343	2.428297	1.000000
human3_lib3.final_cell_0586	-17.601125	-8.801717	5.285114	3.000000
human3_lib3.final_cell_0587	7.543128	11.753780	-7.184784	1.000000
human3_lib3.final_cell_0588	-11.054988	2.212758	3.028007	3.000000
human3_lib3.final_cell_0589	10.075993	-6.834762	0.177934	1.000000
human3_lib3.final_cell_0590	14.803131	8.317368	-1.287318	1.000000
human3_lib3.final_cell_0591	12.055398	-6.825534	7.064671	1.000000
human3_lib3.final_cell_0592	9.959848	3.917433	11.306944	1.000000
human3_lib3.final_cell_0593	16.771999	-20.131945	0.626314	3.000000
human3_lib3.final_cell_0594	13.164445	-10.709143	2.355557	1.000000
human3_lib3.final_cell_0595	8.650448	-0.984603	15.423464	1.000000
human3_lib3.final_cell_0596	-9.029369	-0.110820	3.588866	2.000000
human3_lib3.final_cell_0597	-7.615786	-7.799240	0.709916	3.000000
human3_lib3.final_cell_0598	-9.726821	6.295702	9.093769	1.000000
human3_lib3.final_cell_0599	8.973287	9.823800	-12.904809	1.000000
human3_lib3.final_cell_0600	6.891008	-3.317509	14.955126	1.000000
human3_lib3.final_cell_0601	10.585906	9.609253	-7.479592	1.000000
human3_lib3.final_cell_0602	8.298983	6.935347	-6.044276	1.000000
human3_lib3.final_cell_0603	-2.328178	-19.802526	-9.317500	3.000000
human3_lib3.final_cell_0604	19.314463	-15.951513	-1.598586	1.000000
human3_lib3.final_cell_0605	14.032190	2.338504	-5.224525	1.000000
human3_lib3.final_cell_0606	-4.742653	6.372612	9.384478	1.000000
human3_lib3.final_cell_0607	-12.959222	-14.707709	-6.819668	3.000000
human3_lib3.final_cell_0608	-5.835799	1.917963	0.723780	6.000000
human3_lib3.final_cell_0609	5.216196	3.531122	19.977802	1.000000
human3_lib3.final_cell_0610	-21.069041	-7.278125	-23.792607	3.000000
human3_lib3.final_cell_0611	10.646531	5.655723	10.809221	1.000000
human3_lib3.final_cell_0612	12.816494	9.589935	-3.188888	1.000000
human3_lib3.final_cell_0613	-9.781564	-9.533880	-26.955526	3.000000
human3_lib3.final_cell_0614	-1.951268	25.420974	4.901988	1.000000
human3_lib3.final_cell_0615	8.764684	11.808017	-3.320480	1.000000
human3_lib3.final_cell_0616	7.919326	-3.061610	4.955922	1.000000
human3_lib3.final_cell_0617	-18.085402	0.322345	0.462950	3.000000
human3_lib3.final_cell_0618	11.963530	11.429001	4.905478	1.000000
human3_lib3.final_cell_0619	2.086771	0.425272	4.211835	1.000000
human3_lib3.final_cell_0620	-4.421193	8.273526	-0.039793	1.000000
human3_lib3.final_cell_0621	-14.411366	7.636173	-3.862256	1.000000
human3_lib3.final_cell_0622	3.415776	14.615772	-7.754383	1.000000
human3_lib3.final_cell_0623	16.897052	9.700267	-2.453645	1.000000
human3_lib3.final_cell_0624	7.740297	16.881517	-0.620438	1.000000
human3_lib3.final_cell_0625	1.948844	4.184148	-7.791507	1.000000
human3_lib3.final_cell_0626	-8.192042	4.433313	-4.718004	3.000000
human3_lib3.final_cell_0627	10.653466	4.773041	0.441213	1.000000
human3_lib3.final_cell_0628	-0.172553	-7.448374	-8.160404	3.000000
human3_lib3.final_cell_0629	13.963708	-6.921057	1.661331	1.000000
human3_lib3.final_cell_0630	10.680151	-0.613500	5.543153	1.000000
human3_lib3.final_cell_0631	10.418471	7.058049	-6.923884	1.000000
human3_lib3.final_cell_0632	4.234836	14.998977	4.585689	1.000000
human3_lib3.final_cell_0633	9.513565	12.444257	3.716584	1.000000
human3_lib3.final_cell_0634	12.273067	-14.273966	2.390988	1.000000
human3_lib3.final_cell_0635	9.030526	-0.141680	5.078011	1.000000
human3_lib3.final_cell_0636	13.677083	8.800556	-9.286601	1.000000
human3_lib3.final_cell_0637	-7.776513	18.795583	-7.932218	3.000000
human3_lib3.final_cell_0638	-16.324347	1.851309	6.849941	3.000000
human3_lib3.final_cell_0639	8.156120	-10.248767	-10.462649	2.000000
human3_lib3.final_cell_0640	-10.743285	-6.409916	0.602591	3.000000
human3_lib3.final_cell_0641	2.339627	-12.414563	-2.335823	3.000000
human3_lib3.final_cell_0642	-0.122588	-12.710086	-17.541586	3.000000
human3_lib3.final_cell_0643	8.777031	13.137697	12.323060	1.000000
human3_lib3.final_cell_0644	18.039707	-1.055621	1.701727	1.000000
human3_lib3.final_cell_0645	11.531556	-1.215445	9.694416	1.000000
human3_lib3.final_cell_0646	3.140571	-14.646871	-2.983199	3.000000
human3_lib3.final_cell_0647	5.641206	18.191788	1.467460	1.000000
human3_lib3.final_cell_0648	-4.267249	14.222332	-7.679854	1.000000
human3_lib3.final_cell_0649	-6.702999	1.419307	0.990567	6.000000
human3_lib3.final_cell_0650	12.449456	-1.427710	6.356723	1.000000
human3_lib3.final_cell_0651	-7.038119	-2.469732	1.538730	3.000000
human3_lib3.final_cell_0652	9.970378	-2.180474	3.621465	1.000000
human3_lib3.final_cell_0653	8.958913	-0.945317	4.471123	1.000000
